EX_S03_P000723_C0001_B202.mrxs-lmdb, 1387
EX_S03_P000151_C0001_B103.mrxs-lmdb, 330
EX_S03_P000323_C0001_B103.mrxs-lmdb, 1616
EX_S03_P002822_C0001_B501.mrxs-lmdb, 630
000043457400939625.mrxs-lmdb, 3604
000033609200496758.mrxs-lmdb, 380
EX_S03_P000289_C0001_B201.mrxs-lmdb, 330
000035747800700669.mrxs-lmdb, 733
000033492600486188.mrxs-lmdb, 435
EX_S03_P002063_C0001_B101.mrxs-lmdb, 144
EX_S03_P000167_C0001_B401.mrxs-lmdb, 256
EX_S03_P000436_C0001_B203.mrxs-lmdb, 143
257966.svs-lmdb, 530
230290.svs-lmdb, 1076
EX_S03_P000695_C0001_B103.mrxs-lmdb, 938
EX_S03_P001093_C0001_B201.mrxs-lmdb, 275
000036226800759469.svs-lmdb, 356
000036229500758931.mrxs-lmdb, 2044
000034054800539200.mrxs-lmdb, 269
EX_S03_P000441_C0001_B101.mrxs-lmdb, 117
000036610700781986.mrxs-lmdb, 676
EX_S03_P000510_C0001_B201.mrxs-lmdb, 701
225335.svs-lmdb, 84
114076.svs-lmdb, 446
000036226800759471.svs-lmdb, 348
EX_S03_P000674_C0001_B103.mrxs-lmdb, 524
EX_S03_P000494_C0001_B103.mrxs-lmdb, 144
EX_S03_P000379_C0001_B203.mrxs-lmdb, 190
EX_S03_P002960_C0001_B301.mrxs-lmdb, 157
EX_S03_P000290_C0001_B102.mrxs-lmdb, 926
140974.svs-lmdb, 420
000035992000735122.mrxs-lmdb, 4530
000033438600482349.mrxs-lmdb, 214
000035958500728916.svs-lmdb, 189
EX_S03_P000656_C0001_B103.mrxs-lmdb, 321
19-3574b.svs-lmdb, 795
EX_S03_P000144_C0001_B103.mrxs-lmdb, 195
258160.svs-lmdb, 241
187628.svs-lmdb, 483
EX_S03_P000152_C0001_B101.mrxs-lmdb, 204
EX_S03_P000257_C0001_B103.mrxs-lmdb, 29
EX_S03_P002570_C0001_B101_V02.mrxs-lmdb, 439
134424.svs-lmdb, 51
EX_S03_P000553_C0001_B304.mrxs-lmdb, 237
219132.svs-lmdb, 1024
203414.svs-lmdb, 164
000036373200769252.svs-lmdb, 3322
EX_S03_P000386_C0001_B203.mrxs-lmdb, 873
000036594600780912.mrxs-lmdb, 1019
000040643300881374.mrxs-lmdb, 2177
321940.svs-lmdb, 427
EX_S03_P000438_C0001_B103.mrxs-lmdb, 124
273865.svs-lmdb, 78
333957.svs-lmdb, 69
EX_S03_P000717_C0001_B201.mrxs-lmdb, 202
EX_S03_P000464_C0001_B201.mrxs-lmdb, 229
000036324800766212.mrxs-lmdb, 261
EX_S03_P001548_C0001_B101.mrxs-lmdb, 107
EX_S03_P000436_C0001_B101.mrxs-lmdb, 282
000039662900856684.mrxs-lmdb, 2089
150400.svs-lmdb, 646
EX_S03_P000355_C0001_B101.mrxs-lmdb, 39
EX_S03_P000586_C0001_B103.mrxs-lmdb, 175
307891.svs-lmdb, 354
000035992000732516.mrxs-lmdb, 812
000200894802002263.mrxs-lmdb, 2871
000035935400726609.mrxs-lmdb, 602
EX_S03_P000214_C0001_B201.mrxs-lmdb, 500
EX_S03_P000617_C0001_B101.mrxs-lmdb, 148
176459.svs-lmdb, 401
EX_S03_P000546_C0001_B203.mrxs-lmdb, 278
293843.svs-lmdb, 2192
000036074800742669.mrxs-lmdb, 901
000036502500776450.mrxs-lmdb, 1571
257057.svs-lmdb, 1672
000036057900739687.svs-lmdb, 176
EX_S03_P000314_C0001_B101.mrxs-lmdb, 327
290623.svs-lmdb, 599
205662.svs-lmdb, 54
EX_S03_P000655_C0001_B103.mrxs-lmdb, 57
EX_S03_P001791_C0001_B102_V02.mrxs-lmdb, 225
EX_S03_P001559_C0001_B601.mrxs-lmdb, 342
EX_S03_P000491_C0001_B101.mrxs-lmdb, 205
355157.svs-lmdb, 37
307882.svs-lmdb, 347
EX_S03_P000019_C0001_L01_A15.mrxs-lmdb, 106
EX_S03_P002777_C0001_B301.mrxs-lmdb, 760
355072.svs-lmdb, 497
355609.svs-lmdb, 18
132712.svs-lmdb, 515
EX_S03_P000077_C0001_B101.mrxs-lmdb, 241
EX_S03_P002421_C0001_B101.mrxs-lmdb, 424
EX_S03_P000854_C0001_B301.mrxs-lmdb, 747
EX_S03_P000235_C0001_B103.mrxs-lmdb, 200
000043560900941214.mrxs-lmdb, 2207
136270.svs-lmdb, 409
EX_S03_P000515_C0001_B103.mrxs-lmdb, 174
EX_S03_P000183_C0001_B103.mrxs-lmdb, 46
EX_S03_P002393_C0001_B208_V01.mrxs-lmdb, 2975
EX_S03_P001941_C0001_B101_V01.mrxs-lmdb, 1065
EX_S03_P000257_C0001_B201.mrxs-lmdb, 206
000035739900700559.mrxs-lmdb, 2732
EX_S03_P000606_C0001_B103.mrxs-lmdb, 163
185026.svs-lmdb, 227
266044.svs-lmdb, 244
EX_S03_P000434_C0001_B203.mrxs-lmdb, 420
000034143900546248.mrxs-lmdb, 78
157059.svs-lmdb, 296
213451.svs-lmdb, 387
261158.svs-lmdb, 105
EX_S03_P000146_C0001_B201.mrxs-lmdb, 174
EX_S03_P002092_C0001_B201.mrxs-lmdb, 292
EX_S03_P000478_C0001_B103.mrxs-lmdb, 362
EX_S03_P002796_C0001_B102_V01.mrxs-lmdb, 605
EX_S03_P000639_C0001_B103.mrxs-lmdb, 296
256325.svs-lmdb, 286
279920.svs-lmdb, 720
EX_S03_P000067_C0001_B301.mrxs-lmdb, 203
EX_S03_P000602_C0001_B103.mrxs-lmdb, 114
EX_S03_P000822_C0001_B101.mrxs-lmdb, 1929
000200476502001390.mrxs-lmdb, 3399
254294.svs-lmdb, 247
195915.svs-lmdb, 371
EX_S03_P000122_C0001_B201.mrxs-lmdb, 336
135461.svs-lmdb, 48
000035801300705412.mrxs-lmdb, 1640
193302.svs-lmdb, 81
284468.svs-lmdb, 307
EX_S03_P000250_C0001_B203.mrxs-lmdb, 402
EX_S03_P001303_C0001_B401_V02.mrxs-lmdb, 282
257051.svs-lmdb, 1169
259973.svs-lmdb, 387
000044159100959354.mrxs-lmdb, 2034
EX_S03_P000020_C0001_L01_A15.mrxs-lmdb, 110
EX_S03_P001779_C0001_B201.mrxs-lmdb, 890
000036085300744713.svs-lmdb, 438
EX_S03_P001517_C0001_B201.mrxs-lmdb, 77
EX_S03_P000075_C0001_B201.mrxs-lmdb, 110
EX_S03_P000479_C0001_B103.mrxs-lmdb, 959
146639.svs-lmdb, 73
EX_S03_P000723_C0001_B101.mrxs-lmdb, 242
EX_S03_P000219_C0001_B103.mrxs-lmdb, 174
EX_S03_P000137_C0001_B103.mrxs-lmdb, 57
EX_S03_P000648_C0001_B103.mrxs-lmdb, 300
000033683800503904.mrxs-lmdb, 1058
EX_S03_P000273_C0001_B203.mrxs-lmdb, 384
293096.svs-lmdb, 829
292945.svs-lmdb, 1483
EX_S03_P000449_C0001_B103.mrxs-lmdb, 318
301628.svs-lmdb, 232
000033370500476522.mrxs-lmdb, 1144
EX_S03_P000671_C0001_B403.mrxs-lmdb, 128
244901.svs-lmdb, 607
EX_S03_P000618_C0001_B103.mrxs-lmdb, 39
EX_S03_P000219_C0001_B101.mrxs-lmdb, 191
EX_S03_P002723_C0001_B401.mrxs-lmdb, 235
EX_S03_P000409_C0001_B301.mrxs-lmdb, 266
EX_S03_P000073_C0001_B401.mrxs-lmdb, 1690
EX_S03_P000312_C0001_B103.mrxs-lmdb, 346
EX_S03_P000146_C0001_B103.mrxs-lmdb, 150
256953.svs-lmdb, 1248
EX_S03_P000663_C0001_B103.mrxs-lmdb, 225
EX_S03_P000538_C0001_B103.mrxs-lmdb, 444
EX_S03_P000242_C0001_B201.mrxs-lmdb, 531
171699.svs-lmdb, 1380
000033547100489474.mrxs-lmdb, 4688
EX_S03_P003047_C0001_B101.mrxs-lmdb, 261
000036001100733252.mrxs-lmdb, 223
000041697700904178.mrxs-lmdb, 3017
EX_S03_P002373_C0001_B101.mrxs-lmdb, 60
000039177900843669.mrxs-lmdb, 2866
000035992400732638.mrxs-lmdb, 1220
EX_S03_P000118_C0001_B101.mrxs-lmdb, 133
EX_S03_P000126_C0001_B103.mrxs-lmdb, 362
EX_S03_P000982_C0001_B201.mrxs-lmdb, 422
234228.svs-lmdb, 574
209666.svs-lmdb, 34
235431.svs-lmdb, 2192
EX_S03_P000671_C0001_B603.mrxs-lmdb, 134
EX_S03_P002749_C0001_B901.mrxs-lmdb, 893
EX_S03_P000560_C0001_B101.mrxs-lmdb, 457
219125.svs-lmdb, 1316
EX_S03_P000221_C0001_B203.mrxs-lmdb, 586
EX_S03_P000280_C0001_B101.mrxs-lmdb, 344
EX_S03_P002941_C0001_B301_V02.mrxs-lmdb, 1259
EX_S03_P001513_C0001_B101_V01.mrxs-lmdb, 870
EX_S03_P000407_C0001_B101.mrxs-lmdb, 951
257484.svs-lmdb, 56
000033456000485169.mrxs-lmdb, 503
000034212600553567.mrxs-lmdb, 160
EX_S03_P000217_C0001_B101.mrxs-lmdb, 143
EX_S03_P000462_C0001_B101.mrxs-lmdb, 477
000034456500579529.mrxs-lmdb, 372
EX_S03_P000250_C0001_B103.mrxs-lmdb, 271
EX_S03_P000288_C0001_B103.mrxs-lmdb, 203
EX_S03_P000271_C0001_B301.mrxs-lmdb, 223
EX_S03_P000087_C0001_B103.mrxs-lmdb, 282
EX_S03_P000275_C0001_B101.mrxs-lmdb, 187
353954.svs-lmdb, 657
EX_S03_P001737_C0001_B101.mrxs-lmdb, 259
EX_S03_P000172_C0001_B103.mrxs-lmdb, 223
EX_S03_P000514_C0001_B103.mrxs-lmdb, 158
000036301600764504.svs-lmdb, 591
EX_S03_P000160_C0001_B101.mrxs-lmdb, 18
EX_S03_P000401_C0001_B201.mrxs-lmdb, 95
EX_S03_P000493_C0001_B101.mrxs-lmdb, 245
EX_S03_P002030_C0001_B101.mrxs-lmdb, 153
126790.svs-lmdb, 140
000034535500588534.mrxs-lmdb, 1491
EX_S03_P000626_C0001_B201.mrxs-lmdb, 480
EX_S03_P000706_C0001_B103.mrxs-lmdb, 155
EX_S03_P000541_C0001_B201.mrxs-lmdb, 296
297364.svs-lmdb, 3666
223700.svs-lmdb, 654
EX_S03_P000238_C0001_B203.mrxs-lmdb, 130
EX_S03_P002393_C0001_B210_V01.mrxs-lmdb, 87
000035739900700561.mrxs-lmdb, 1912
000033651200499794.mrxs-lmdb, 883
289883.svs-lmdb, 52
EX_S03_P000117_C0001_B103.mrxs-lmdb, 565
EX_S03_P000036_C0001_L01_A15.mrxs-lmdb, 155
000033446600483533.mrxs-lmdb, 257
EX_S03_P000571_C0001_B103.mrxs-lmdb, 61
140984.svs-lmdb, 442
000036151600749330.mrxs-lmdb, 506
000034806000612381.mrxs-lmdb, 912
EX_S03_P000656_C0001_B201.mrxs-lmdb, 189
EX_S03_P000115_C0001_B303.mrxs-lmdb, 110
EX_S03_P000723_C0001_B201.mrxs-lmdb, 443
000036148100749164.svs-lmdb, 753
EX_S03_P003029_C0001_B101_V01.mrxs-lmdb, 293
161723.svs-lmdb, 1242
EX_S03_P000362_C0001_B101.mrxs-lmdb, 497
000033879700518824.mrxs-lmdb, 1176
EX_S03_P002663_C0001_B101_V02.mrxs-lmdb, 321
EX_S03_P001041_C0001_B101.mrxs-lmdb, 178
000036084600742143.svs-lmdb, 1429
000036761700789808.mrxs-lmdb, 4051
EX_S03_P002207_C0001_B201.mrxs-lmdb, 72
EX_S03_P000383_C0001_B101.mrxs-lmdb, 132
000035957100728910.svs-lmdb, 1361
EX_S03_P000235_C0001_B201.mrxs-lmdb, 96
331836.svs-lmdb, 1929
000033505500489724.mrxs-lmdb, 6386
EX_S03_P000537_C0001_B103.mrxs-lmdb, 147
000043763200947619.mrxs-lmdb, 837
EX_S03_P000475_C0001_B101.mrxs-lmdb, 168
EX_S03_P001768_C0001_B101.mrxs-lmdb, 203
EX_S03_P000159_C0001_B303.mrxs-lmdb, 127
229402.svs-lmdb, 10
EX_S03_P000159_C0001_B101.mrxs-lmdb, 74
EX_S03_P001757_C0001_B101.mrxs-lmdb, 115
EX_S03_P000565_C0001_B103.mrxs-lmdb, 429
EX_S03_P000334_C0001_B203.mrxs-lmdb, 443
EX_S03_P000127_C0001_B201.mrxs-lmdb, 239
175946.svs-lmdb, 253
242895.svs-lmdb, 226
EX_S03_P000124_C0001_B301.mrxs-lmdb, 112
171694.svs-lmdb, 203
234907.svs-lmdb, 179
287972.svs-lmdb, 706
EX_S03_P000633_C0001_B301.mrxs-lmdb, 281
EX_S03_P001607_C0001_B101_V01.mrxs-lmdb, 313
EX_S03_P000106_C0001_B103.mrxs-lmdb, 434
000036218200755674.svs-lmdb, 603
000034107600543388.mrxs-lmdb, 2817
EX_S03_P003094_C0001_B201.mrxs-lmdb, 133
202252.svs-lmdb, 381
EX_S03_P001306_C0001_B101_V02.mrxs-lmdb, 286
EX_S03_P001235_C0001_B101_V02.mrxs-lmdb, 446
000036277800761840.mrxs-lmdb, 2257
288014.svs-lmdb, 247
EX_S03_P000390_C0001_B103.mrxs-lmdb, 336
EX_S03_P000120_C0001_B201.mrxs-lmdb, 72
297359.svs-lmdb, 2826
000034525400583765.mrxs-lmdb, 623
EX_S03_P002301_C0001_B201_V02.mrxs-lmdb, 998
EX_S03_P000671_C0001_B703.mrxs-lmdb, 180
256156.svs-lmdb, 77
000034563900590928.mrxs-lmdb, 803
EX_S03_P002229_C0001_B501.mrxs-lmdb, 569
EX_S03_P000105_C0001_B101.mrxs-lmdb, 192
EX_S03_P002436_C0001_B101.mrxs-lmdb, 373
000200476802001243.mrxs-lmdb, 1907
130326.svs-lmdb, 3876
EX_S03_P000185_C0001_B101.mrxs-lmdb, 192
EX_S03_P000283_C0001_B101.mrxs-lmdb, 651
EX_S03_P002109_C0001_B201.mrxs-lmdb, 7
000034583200591452.mrxs-lmdb, 3761
294767.svs-lmdb, 1115
344400.svs-lmdb, 1098
EX_S03_P000719_C0001_B303.mrxs-lmdb, 56
279508.svs-lmdb, 698
EX_S03_P000099_C0001_B301.mrxs-lmdb, 953
19-3430.svs-lmdb, 38
EX_S03_P000484_C0001_B103.mrxs-lmdb, 460
229353.svs-lmdb, 74
EX_S03_P000661_C0001_B103.mrxs-lmdb, 215
000033577900492474.mrxs-lmdb, 682
223728.svs-lmdb, 432
337881.svs-lmdb, 492
EX_S03_P000614_C0001_B101.mrxs-lmdb, 71
000200922702002436.mrxs-lmdb, 4070
EX_S03_P000306_C0001_B101.mrxs-lmdb, 284
EX_S03_P002651_C0001_B401_V01.mrxs-lmdb, 1305
EX_S03_P000480_C0001_B201.mrxs-lmdb, 410
EX_S03_P002153_C0001_B201.mrxs-lmdb, 203
000034583500591458.mrxs-lmdb, 46
232111.svs-lmdb, 307
000034134100545765.mrxs-lmdb, 426
EX_S03_P000561_C0001_B103.mrxs-lmdb, 633
EX_S03_P000192_C0001_B101.mrxs-lmdb, 232
EX_S03_P002194_C0001_B101_V01.mrxs-lmdb, 787
EX_S03_P000156_C0001_B203-2.mrxs-lmdb, 152
EX_S03_P000692_C0001_B101.mrxs-lmdb, 183
EX_S03_P001982_C0001_B201.mrxs-lmdb, 441
19-4971a.svs-lmdb, 104
EX_S03_P000990_C0001_B401.mrxs-lmdb, 991
EX_S03_P000073_C0001_B201.mrxs-lmdb, 451
EX_S03_P000075_C0001_B303.mrxs-lmdb, 448
EX_S03_P000487_C0001_B101.mrxs-lmdb, 790
EX_S03_P002309_C0001_B201.mrxs-lmdb, 406
EX_S03_P000556_C0001_B603.mrxs-lmdb, 281
000035696300696686.svs-lmdb, 5250
231735.svs-lmdb, 419
110532.svs-lmdb, 75
EX_S03_P002787_C0001_B101.mrxs-lmdb, 348
EX_S03_P000691_C0001_B401.mrxs-lmdb, 111
EX_S03_P000086_C0001_B201.mrxs-lmdb, 141
335481.svs-lmdb, 576
000036421800771698.mrxs-lmdb, 3546
000200922702002439.mrxs-lmdb, 4094
000043240600934634.mrxs-lmdb, 1223
000041487500896516.mrxs-lmdb, 1743
EX_S03_P000559_C0001_B103.mrxs-lmdb, 604
254234.svs-lmdb, 775
287368.svs-lmdb, 188
000036253900760174.mrxs-lmdb, 1591
EX_S03_P000712_C0001_B201.mrxs-lmdb, 347
EX_S03_P000719_C0001_B203.mrxs-lmdb, 372
335542.svs-lmdb, 249
EX_S03_P000626_C0001_B203.mrxs-lmdb, 188
355035.svs-lmdb, 180
268854.svs-lmdb, 181
EX_S03_P000492_C0001_B101.mrxs-lmdb, 569
EX_S03_P000592_C0001_B301.mrxs-lmdb, 245
EX_S03_P002817_C0001_B101.mrxs-lmdb, 553
EX_S03_P000717_C0001_B101.mrxs-lmdb, 115
154728.svs-lmdb, 123
225449.svs-lmdb, 240
333537.svs-lmdb, 347
000036292300763217.svs-lmdb, 262
000201080902003925.mrxs-lmdb, 4000
EX_S03_P000240_C0001_B201.mrxs-lmdb, 207
EX_S03_P000200_C0001_B101.mrxs-lmdb, 428
EX_S03_P000492_C0001_B201.mrxs-lmdb, 204
000035944300727457.svs-lmdb, 337
EX_S03_P002797_C0001_B101.mrxs-lmdb, 216
EX_S03_P002702_C0001_B301_V01.mrxs-lmdb, 1043
EX_S03_P000555_C0001_B103.mrxs-lmdb, 371
227792.svs-lmdb, 78
193650.svs-lmdb, 3898
215398.svs-lmdb, 1736
EX_S03_P002822_C0001_B301.mrxs-lmdb, 354
EX_S03_P000502_C0001_B101.mrxs-lmdb, 430
132769.svs-lmdb, 855
EX_S03_P000933_C0001_B401.mrxs-lmdb, 143
EX_S03_P000301_C0001_B104.mrxs-lmdb, 2
EX_S03_P000560_C0001_B201.mrxs-lmdb, 1150
EX_S03_P000088_C0001_B301.mrxs-lmdb, 196
EX_S03_P000277_C0001_B103.mrxs-lmdb, 69
EX_S03_P001607_C0001_B101_V03.mrxs-lmdb, 448
247635.svs-lmdb, 285
EX_S03_P000414_C0001_B201.mrxs-lmdb, 897
EX_S03_P000626_C0001_B303.mrxs-lmdb, 494
EX_S03_P000079_C0001_B101.mrxs-lmdb, 140
255900.svs-lmdb, 3897
EX_S03_P000101_C0001_B101.mrxs-lmdb, 57
000200016402000389.mrxs-lmdb, 3809
EX_S03_P000588_C0001_B101.mrxs-lmdb, 159
246182.svs-lmdb, 388
EX_S03_P000933_C0001_B101.mrxs-lmdb, 159
EX_S03_P000085_C0001_B103.mrxs-lmdb, 190
EX_S03_P000513_C0001_B103.mrxs-lmdb, 489
000033370700476528.mrxs-lmdb, 450
000036074800742647.mrxs-lmdb, 1503
EX_S03_P000121_C0001_B103.mrxs-lmdb, 573
EX_S03_P002929_C0001_B101_V02.mrxs-lmdb, 338
EX_S03_P000557_C0001_B103.mrxs-lmdb, 611
EX_S03_P000204_C0001_B203.mrxs-lmdb, 220
286464.svs-lmdb, 847
EX_S03_P000222_C0001_B203.mrxs-lmdb, 122
000034240800556378.mrxs-lmdb, 1220
EX_S03_P000236_C0001_B303.mrxs-lmdb, 2584
EX_S03_P000588_C0001_B103.mrxs-lmdb, 189
EX_S03_P000586_C0001_B101.mrxs-lmdb, 196
355130.svs-lmdb, 202
EX_S03_P001495_C0001_B101.mrxs-lmdb, 179
EX_S03_P002089_C0001_B101.mrxs-lmdb, 779
294770.svs-lmdb, 1181
303594.svs-lmdb, 446
EX_S03_P000362_C0001_B301.mrxs-lmdb, 270
000033603700496238.mrxs-lmdb, 1940
000036332400766107.svs-lmdb, 475
EX_S03_P003064_C0001_B202_V01.mrxs-lmdb, 3052
185115.svs-lmdb, 2757
257054.svs-lmdb, 2193
247781.svs-lmdb, 1015
228292.svs-lmdb, 300
EX_S03_P001720_C0001_B101.mrxs-lmdb, 251
EX_S03_P000688_C0001_B304.mrxs-lmdb, 280
207729.svs-lmdb, 1181
145680.svs-lmdb, 233
EX_S03_P003021_C0001_B202_V02.mrxs-lmdb, 2104
EX_S03_P000394_C0001_B101.mrxs-lmdb, 512
000033426500481194.mrxs-lmdb, 1026
EX_S03_P000510_C0001_B203.mrxs-lmdb, 733
EX_S03_P000831_C0001_B301.mrxs-lmdb, 414
261150.svs-lmdb, 1164
254556.svs-lmdb, 349
EX_S03_P000389_C0001_B103.mrxs-lmdb, 268
130089.svs-lmdb, 199
220531.svs-lmdb, 1456
EX_S03_P000353_C0001_B103.mrxs-lmdb, 173
EX_S03_P000138_C0001_B101.mrxs-lmdb, 138
284798.svs-lmdb, 56
EX_S03_P000060_C0001_B101.mrxs-lmdb, 49
346447.svs-lmdb, 85
000200065602001327.mrxs-lmdb, 2532
EX_S03_P000632_C0001_B101.mrxs-lmdb, 120
000038542700834189.mrxs-lmdb, 2901
EX_S03_P000554_C0001_B203.mrxs-lmdb, 279
000036315900765136.svs-lmdb, 456
144484.svs-lmdb, 498
EX_S03_P000655_C0001_B201.mrxs-lmdb, 249
EX_S03_P000377_C0001_B103.mrxs-lmdb, 164
000034295400561589.mrxs-lmdb, 416
000036390900769609.mrxs-lmdb, 425
000200475502001365.mrxs-lmdb, 510
EX_S03_P000381_C0001_B103.mrxs-lmdb, 218
EX_S03_P000310_C0001_B101.mrxs-lmdb, 256
000039302200846257.mrxs-lmdb, 885
000034154800548314.mrxs-lmdb, 594
EX_S03_P001200_C0001_B101.mrxs-lmdb, 1674
EX_S03_P000222_C0001_B103.mrxs-lmdb, 88
EX_S03_P000071_C0001_B101.mrxs-lmdb, 74
EX_S03_P000488_C0001_B101.mrxs-lmdb, 210
EX_S03_P002586_C0001_B101.mrxs-lmdb, 86
000035992000732402.mrxs-lmdb, 1646
EX_S03_P001842_C0001_B401.mrxs-lmdb, 218
EX_S03_P000108_C0001_B203.mrxs-lmdb, 149
EX_S03_P000562_C0001_B101.mrxs-lmdb, 25
EX_S03_P002651_C0001_B101.mrxs-lmdb, 184
EX_S03_P002288_C0001_B201.mrxs-lmdb, 342
EX_S03_P000528_C0001_B203.mrxs-lmdb, 201
EX_S03_P000498_C0001_B103.mrxs-lmdb, 635
EX_S03_P000601_C0001_B201.mrxs-lmdb, 2956
000035696300696718.svs-lmdb, 2980
EX_S03_P000487_C0001_B103.mrxs-lmdb, 827
EX_S03_P000264_C0001_B101.mrxs-lmdb, 694
EX_S03_P002054_C0001_B202_V02.mrxs-lmdb, 606
EX_S03_P000121_C0001_B104.mrxs-lmdb, 679
166738.svs-lmdb, 105
EX_S03_P002642_C0001_B401.mrxs-lmdb, 212
000035992000732526.mrxs-lmdb, 553
EX_S03_P000385_C0001_B101.mrxs-lmdb, 75
EX_S03_P000242_C0001_B203.mrxs-lmdb, 624
EX_S03_P000960_C0001_B201_V01.mrxs-lmdb, 455
19-1312.svs-lmdb, 306
000036385600769554.mrxs-lmdb, 103
000035776600702020.mrxs-lmdb, 235
EX_S03_P000379_C0001_B301.mrxs-lmdb, 166
332391.svs-lmdb, 1301
EX_S03_P000041_C0001_L01_A15.mrxs-lmdb, 778
EX_S03_P000228_C0001_B101.mrxs-lmdb, 398
EX_S03_P000005_C0001_L01_A15.mrxs-lmdb, 843
EX_S03_P000440_C0001_B103.mrxs-lmdb, 278
EX_S03_P001523_C0001_B101.mrxs-lmdb, 258
254142.svs-lmdb, 290
EX_S03_P000734_C0001_B101.mrxs-lmdb, 102
236848.svs-lmdb, 89
EX_S03_P000592_C0001_B403.mrxs-lmdb, 733
EX_S03_P000408_C0001_B201.mrxs-lmdb, 147
000039234300845038.mrxs-lmdb, 788
EX_S03_P001280_C0001_B301_V02.mrxs-lmdb, 457
EX_S03_P000824_C0001_B201_V01.mrxs-lmdb, 366
EX_S03_P000301_C0001_B101.mrxs-lmdb, 3
000040329200873940.mrxs-lmdb, 2763
EX_S03_P000885_C0001_B101.mrxs-lmdb, 1051
196611.svs-lmdb, 93
EX_S03_P000633_C0001_B201.mrxs-lmdb, 233
EX_S03_P000479_C0001_B201.mrxs-lmdb, 189
EX_S03_P000104_C0001_B203.mrxs-lmdb, 165
223696.svs-lmdb, 1825
166924.svs-lmdb, 291
EX_S03_P000098_C0001_B103.mrxs-lmdb, 464
000033390700478005.mrxs-lmdb, 66
EX_S03_P002360_C0001_B201.mrxs-lmdb, 757
000034182600550634.mrxs-lmdb, 220
355009.svs-lmdb, 141
149481.svs-lmdb, 497
000036577700780082.mrxs-lmdb, 3807
EX_S03_P000568_C0001_B101.mrxs-lmdb, 70
EX_S03_P000545_C0001_B103.mrxs-lmdb, 385
000043949500952530.mrxs-lmdb, 1332
EX_S03_P002441_C0001_B201.mrxs-lmdb, 219
000036229800757760.mrxs-lmdb, 360
EX_S03_P000333_C0001_B101.mrxs-lmdb, 142
000035816100707547.svs-lmdb, 203
EX_S03_P000270_C0001_B101.mrxs-lmdb, 122
302676.svs-lmdb, 180
EX_S03_P001781_C0001_B501_V02.mrxs-lmdb, 463
EX_S03_P000537_C0001_B201.mrxs-lmdb, 688
355025.svs-lmdb, 88
EX_S03_P002370_C0001_B101.mrxs-lmdb, 393
EX_S03_P000186_C0001_B101.mrxs-lmdb, 709
EX_S03_P000937_C0001_B201.mrxs-lmdb, 220
EX_S03_P000093_C0001_B103.mrxs-lmdb, 351
EX_S03_P000289_C0001_B101.mrxs-lmdb, 101
EX_S03_P000584_C0001_B101.mrxs-lmdb, 1520
000039662900856691.mrxs-lmdb, 2030
000035902300721913.mrxs-lmdb, 966
EX_S03_P000733_C0001_B303.mrxs-lmdb, 1432
EX_S03_P000860_C0001_B101.mrxs-lmdb, 1471
338798.svs-lmdb, 4065
237740.svs-lmdb, 149
265641.svs-lmdb, 1614
EX_S03_P000264_C0001_B103.mrxs-lmdb, 1070
231814.svs-lmdb, 2417
EX_S03_P000509_C0001_B203.mrxs-lmdb, 4
EX_S03_P002099_C0001_B401.mrxs-lmdb, 546
143347.svs-lmdb, 219
EX_S03_P000320_C0001_B203.mrxs-lmdb, 384
19-4335.svs-lmdb, 122
EX_S03_P000158_C0001_B301.mrxs-lmdb, 299
EX_S03_P000395_C0001_B101.mrxs-lmdb, 375
EX_S03_P002710_C0001_B101.mrxs-lmdb, 436
EX_S03_P000452_C0001_B101.mrxs-lmdb, 223
EX_S03_P000716_C0001_B103.mrxs-lmdb, 922
EX_S03_P000670_C0001_B101.mrxs-lmdb, 310
231811.svs-lmdb, 1335
EX_S03_P000184_C0001_B301.mrxs-lmdb, 708
EX_S03_P000721_C0001_B303.mrxs-lmdb, 669
EX_S03_P000870_C0001_B201.mrxs-lmdb, 266
333553.svs-lmdb, 161
349179.svs-lmdb, 259
EX_S03_P000347_C0001_B101.mrxs-lmdb, 25
000036260600762735.svs-lmdb, 2259
000033438800482341.mrxs-lmdb, 2110
284413.svs-lmdb, 2548
EX_S03_P000516_C0001_B302_V03.mrxs-lmdb, 150
EX_S03_P000119_C0001_B101.mrxs-lmdb, 110
000041405900895403.mrxs-lmdb, 1152
199464.svs-lmdb, 1514
EX_S03_P000712_C0001_B203.mrxs-lmdb, 891
000039327600848497.mrxs-lmdb, 268
EX_S03_P000343_C0001_B201.mrxs-lmdb, 222
175953.svs-lmdb, 230
EX_S03_P000710_C0001_B103.mrxs-lmdb, 481
EX_S03_P000608_C0001_B101.mrxs-lmdb, 434
000034141200545811.mrxs-lmdb, 1374
EX_S03_P000662_C0001_B103.mrxs-lmdb, 283
EX_S03_P000690_C0001_B201.mrxs-lmdb, 276
330220.svs-lmdb, 153
EX_S03_P000511_C0001_B101.mrxs-lmdb, 274
EX_S03_P002453_C0001_B501.mrxs-lmdb, 216
000041661300901954.mrxs-lmdb, 1802
231816.svs-lmdb, 361
EX_S03_P000202_C0001_B103.mrxs-lmdb, 23
EX_S03_P001881_C0001_B101.mrxs-lmdb, 151
EX_S03_P000556_C0001_B701.mrxs-lmdb, 96
000035696300696716.svs-lmdb, 4497
267121.svs-lmdb, 1862
000035801300705436.mrxs-lmdb, 727
